ApplNo,ProductNo,Form,Strength,ReferenceDrug,DrugName,ActiveIngredient,ReferenceStandard,
019970,3,INJECTABLE;INJECTION,40MG/100ML,1,NITROGLYCERIN IN DEXTROSE 5%,NITROGLYCERIN,1,
019971,1,INJECTABLE;INJECTION,5GM/100ML,0,DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE,0,
019972,1,SOLUTION/DROPS;OPHTHALMIC,1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,OCUPRESS,CARTEOLOL HYDROCHLORIDE,0,
019976,1,TABLET;ORAL,667MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,PHOSLO,CALCIUM ACETATE,0,
019977,1,"TABLET, EXTENDED RELEASE;ORAL",30MG,0,ORAMORPH SR,MORPHINE SULFATE,0,
019977,2,"TABLET, EXTENDED RELEASE;ORAL",60MG,0,ORAMORPH SR,MORPHINE SULFATE,0,
019977,3,"TABLET, EXTENDED RELEASE;ORAL",100MG,0,ORAMORPH SR,MORPHINE SULFATE,0,
019977,4,"TABLET, EXTENDED RELEASE;ORAL",15MG,0,ORAMORPH SR,MORPHINE SULFATE,0,
019978,1,INJECTABLE;INJECTION,0.08%,0,BUPIVACAINE HYDROCHLORIDE KIT,BUPIVACAINE HYDROCHLORIDE,0,
019978,2,INJECTABLE;INJECTION,0.11%,0,BUPIVACAINE HYDROCHLORIDE KIT,BUPIVACAINE HYDROCHLORIDE,0,
019978,3,INJECTABLE;INJECTION,0.23%,0,BUPIVACAINE HYDROCHLORIDE KIT,BUPIVACAINE HYDROCHLORIDE,0,
019979,1,TABLET;ORAL,125MG,0,TICLID,TICLOPIDINE HYDROCHLORIDE,0,
019979,2,TABLET;ORAL,250MG,0,TICLID,TICLOPIDINE HYDROCHLORIDE,0,
019981,1,INJECTABLE;INJECTION,N/A,1,ULTRATAG,TECHNETIUM TC-99M RED BLOOD CELL KIT,1,
019982,1,TABLET;ORAL,10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZEBETA,BISOPROLOL FUMARATE,0,
019982,2,TABLET;ORAL,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZEBETA,BISOPROLOL FUMARATE,0,
019983,1,"Film, Extended Release; Transdermal",11MG/24HR,0,PROSTEP,NICOTINE,,
019983,2,"Film, Extended Release; Transdermal",22MG/24HR,0,PROSTEP,NICOTINE,,
019983,3,"FILM, EXTENDED RELEASE;TRANSDERMAL",11MG/24HR,0,PROSTEP,NICOTINE,0,
019983,4,"FILM, EXTENDED RELEASE;TRANSDERMAL",22MG/24HR,0,PROSTEP,NICOTINE,0,
019991,1,INJECTABLE;INJECTION,30 UNITS/ML;70 UNITS/ML,0,NOVOLIN 70/30,INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,0,
019992,1,SOLUTION/DROPS;OPHTHALMIC,EQ 0.3% BASE,1,CILOXAN,CIPROFLOXACIN HYDROCHLORIDE,1,
019998,2,CAPSULE;ORAL,100MG,1,CHEMET,SUCCIMER,1,
019999,1,SOLUTION;INTRAMUSCULAR,10MG/0.7ML (10MG/0.7ML),1,MORPHINE SULFATE (AUTOINJECTOR),MORPHINE SULFATE,0,
020000,1,INJECTABLE;INJECTION,33MG/100ML;5GM/100ML;30MG/100ML;860MG/100ML,0,DEXTROSE 5% IN RINGER'S IN PLASTIC CONTAINER,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,
020001,1,SHAMPOO;TOPICAL,0.01%,1,CAPEX,FLUOCINOLONE ACETONIDE,1,
020002,1,INJECTABLE;INJECTION,33MG/100ML;30MG/100ML;860MG/100ML,0,RINGER'S IN PLASTIC CONTAINER,CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,
020004,1,INJECTABLE;INJECTION,1.87GM/100ML,0,SODIUM LACTATE 1/6 MOLAR IN PLASTIC CONTAINER,SODIUM LACTATE,0,
020005,1,"CAPSULE, EXTENDED RELEASE;ORAL",30MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,CARDENE SR,NICARDIPINE HYDROCHLORIDE,0,
020005,2,"CAPSULE, EXTENDED RELEASE;ORAL",45MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,CARDENE SR,NICARDIPINE HYDROCHLORIDE,0,
020005,3,"CAPSULE, EXTENDED RELEASE;ORAL",60MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,CARDENE SR,NICARDIPINE HYDROCHLORIDE,0,
020006,1,INJECTABLE;INJECTION,5GM/100ML,0,MANNITOL 5% IN PLASTIC CONTAINER,MANNITOL,0,
020006,2,INJECTABLE;INJECTION,10GM/100ML,0,MANNITOL 10% IN PLASTIC CONTAINER,MANNITOL,0,
020006,3,INJECTABLE;INJECTION,15GM/100ML,0,MANNITOL 15% IN PLASTIC CONTAINER,MANNITOL,0,
020006,4,INJECTABLE;INJECTION,20GM/100ML,0,MANNITOL 20% IN PLASTIC CONTAINER,MANNITOL,0,
020007,1,INJECTABLE;INJECTION,EQ 2MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZOFRAN,ONDANSETRON HYDROCHLORIDE,0,
020007,3,INJECTABLE;INJECTION,EQ 2MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZOFRAN PRESERVATIVE FREE,ONDANSETRON HYDROCHLORIDE,0,
020010,1,LOTION;TOPICAL,EQ 0.05% BASE;1%,1,LOTRISONE,BETAMETHASONE DIPROPIONATE; CLOTRIMAZOLE,0,
020011,1,INJECTABLE;INJECTION,3.75MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,LUPRON DEPOT,LEUPROLIDE ACETATE,0,
020011,2,INJECTABLE;INJECTION,3.75MG,1,LUPRON DEPOT,LEUPROLIDE ACETATE,1,
020013,1,TABLET;ORAL,EQ 400MG BASE,0,MAXAQUIN,LOMEFLOXACIN HYDROCHLORIDE,0,
020014,1,"AEROSOL, METERED;INHALATION",EQ 0.2MG BASE/INH,0,MAXAIR,PIRBUTEROL ACETATE,0,
020015,1,INJECTABLE;INJECTION,10% (10GM/100ML),0,AMINOSYN II 10% IN PLASTIC CONTAINER,AMINO ACIDS,0,
020021,2,"TABLET, EXTENDED RELEASE;ORAL",240MG,1,SUDAFED 24 HOUR,PSEUDOEPHEDRINE HYDROCHLORIDE,1,
020027,1,INJECTABLE;INJECTION,5MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,CARDIZEM,DILTIAZEM HYDROCHLORIDE,0,
020027,3,INJECTABLE;INJECTION,25MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,CARDIZEM,DILTIAZEM HYDROCHLORIDE,0,
020031,1,TABLET;ORAL,EQ 10MG BASE,1,PAXIL,PAROXETINE HYDROCHLORIDE,0,
020031,2,TABLET;ORAL,EQ 20MG BASE,1,PAXIL,PAROXETINE HYDROCHLORIDE,0,
020031,3,TABLET;ORAL,EQ 30MG BASE,1,PAXIL,PAROXETINE HYDROCHLORIDE,0,
020031,4,TABLET;ORAL,EQ 50MG BASE,0,PAXIL,PAROXETINE HYDROCHLORIDE,0,
020031,5,TABLET;ORAL,EQ 40MG BASE,1,PAXIL,PAROXETINE HYDROCHLORIDE,1,
020032,1,SUSPENSION;INTRATRACHEAL,25MG/ML,0,SURVANTA,BERACTANT,0,
020033,1,TABLET;ORAL,5MG;6.25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,LOTENSIN HCT,BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,0,
020033,2,TABLET;ORAL,10MG;12.5MG,1,LOTENSIN HCT,BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,0,
020033,3,TABLET;ORAL,20MG;25MG,1,LOTENSIN HCT,BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,1,
020033,4,TABLET;ORAL,20MG;12.5MG,1,LOTENSIN HCT,BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,0,
020035,1,TABLET;ORAL,EQ 50MG BASE,0,ERGAMISOL,LEVAMISOLE HYDROCHLORIDE,0,
020036,1,INJECTABLE;INJECTION,30MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,AREDIA,PAMIDRONATE DISODIUM,0,
020036,3,INJECTABLE;INJECTION,60MG/VIAL,0,AREDIA,PAMIDRONATE DISODIUM,0,
020036,4,INJECTABLE;INJECTION,90MG/VIAL,0,AREDIA,PAMIDRONATE DISODIUM,0,
020037,1,SOLUTION/DROPS;OPHTHALMIC,0.10%,1,VOLTAREN,DICLOFENAC SODIUM,0,
020038,1,INJECTABLE;INJECTION,50MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,FLUDARA,FLUDARABINE PHOSPHATE,0,
020041,1,INJECTABLE;INJECTION,15% (15GM/100ML),0,AMINOSYN II 15% IN PLASTIC CONTAINER,AMINO ACIDS,0,
020044,1,FOR SUSPENSION;INTRATRACHEAL,12MG/VIAL;108MG/VIAL;8MG/VIAL,0,EXOSURF NEONATAL,CETYL ALCOHOL; COLFOSCERIL PALMITATE; TYLOXAPOL,0,
020045,1,LOTION;TOPICAL,3%;7.5%;3%,1,SHADE UVAGUARD,AVOBENZONE; OCTINOXATE; OXYBENZONE,0,
020047,1,INJECTABLE;INJECTION,50GM/100ML,1,DEXTROSE 50% IN PLASTIC CONTAINER,DEXTROSE,1,
020047,2,INJECTABLE;INJECTION,60GM/100ML,0,DEXTROSE 60% IN PLASTIC CONTAINER,DEXTROSE,0,
020047,3,INJECTABLE;INJECTION,70GM/100ML,1,DEXTROSE 70% IN PLASTIC CONTAINER,DEXTROSE,1,
020049,1,"CAPSULE, EXTENDED RELEASE;ORAL",250MG,1,PENTASA,MESALAMINE,0,
020049,2,"CAPSULE, EXTENDED RELEASE;ORAL",500MG,1,PENTASA,MESALAMINE,1,
020051,1,TABLET;ORAL,1.5MG,1,GLYNASE,GLYBURIDE,0,
020051,2,TABLET;ORAL,3MG,1,GLYNASE,GLYBURIDE,0,
020051,3,TABLET;ORAL,4.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,GLYNASE,GLYBURIDE,0,
020051,4,TABLET;ORAL,6MG,1,GLYNASE,GLYBURIDE,1,
020055,1,TABLET;ORAL,1.5MG,0,GLYBURIDE (MICRONIZED),GLYBURIDE,0,
020055,2,TABLET;ORAL,3MG,0,GLYBURIDE (MICRONIZED),GLYBURIDE,0,
020055,3,TABLET;ORAL,6MG,0,GLYBURIDE (MICRONIZED),GLYBURIDE,0,
020056,1,"AEROSOL, METERED;INHALATION",EQ 0.36MG BASE/INH,0,ATROPINE SULFATE,ATROPINE SULFATE,0,
020058,1,INJECTABLE;INJECTION,15MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,THIOPLEX,THIOTEPA,0,
020059,1,SOLUTION;INTRAVENOUS,60MG/20ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ADENOSCAN,ADENOSINE,0,
020059,2,SOLUTION;INTRAVENOUS,90MG/30ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ADENOSCAN,ADENOSINE,0,
020062,1,"CAPSULE, EXTENDED RELEASE;ORAL",120MG,1,CARDIZEM CD,DILTIAZEM HYDROCHLORIDE,0,
020062,2,"CAPSULE, EXTENDED RELEASE;ORAL",180MG,1,CARDIZEM CD,DILTIAZEM HYDROCHLORIDE,0,
020062,3,"CAPSULE, EXTENDED RELEASE;ORAL",240MG,1,CARDIZEM CD,DILTIAZEM HYDROCHLORIDE,0,
020062,4,"CAPSULE, EXTENDED RELEASE;ORAL",300MG,1,CARDIZEM CD,DILTIAZEM HYDROCHLORIDE,0,
020062,5,"CAPSULE, EXTENDED RELEASE;ORAL",360MG,1,CARDIZEM CD,DILTIAZEM HYDROCHLORIDE,1,
020063,1,INJECTABLE;INJECTION,N/A,0,RBC-SCAN,TECHNETIUM TC-99M RED BLOOD CELL KIT,0,
020064,1,CAPSULE;ORAL,75MG;25MG,1,MACROBID,"NITROFURANTOIN; NITROFURANTOIN, MACROCRYSTALLINE",1,
020065,1,SOLUTION/DROPS;OPHTHALMIC,0.02675%;0.315%,1,OPCON-A,NAPHAZOLINE HYDROCHLORIDE; PHENIRAMINE MALEATE,1,
020066,2,"GUM, CHEWING;BUCCAL",EQ 4MG BASE,1,NICORETTE,NICOTINE POLACRILEX,1,
020066,3,"GUM, CHEWING;BUCCAL",EQ 4MG BASE,1,NICORETTE (MINT),NICOTINE POLACRILEX,0,
020066,4,"GUM, CHEWING;BUCCAL",EQ 4MG BASE,1,NICORETTE,NICOTINE POLACRILEX,0,
020067,2,"TABLET, DELAYED RELEASE;ORAL",375MG,1,EC-NAPROSYN,NAPROXEN,1,
020067,3,"TABLET, DELAYED RELEASE;ORAL",500MG,1,EC-NAPROSYN,NAPROXEN,1,
020068,1,INJECTABLE;INJECTION,2.4GM/100ML,1,FOSCAVIR,FOSCARNET SODIUM,1,
020070,1,CAPSULE;ORAL,EQ 10MG BASE,0,COGNEX,TACRINE HYDROCHLORIDE,0,
020070,2,CAPSULE;ORAL,EQ 20MG BASE,0,COGNEX,TACRINE HYDROCHLORIDE,0,
020070,3,CAPSULE;ORAL,EQ 30MG BASE,0,COGNEX,TACRINE HYDROCHLORIDE,0,
020070,4,CAPSULE;ORAL,EQ 40MG BASE,0,COGNEX,TACRINE HYDROCHLORIDE,0,
020071,1,TABLET;ORAL-21,0.15MG;0.03MG,0,DESOGEN,DESOGESTREL; ETHINYL ESTRADIOL,0,
020071,2,TABLET;ORAL-28,0.15MG;0.03MG,0,DESOGEN,DESOGESTREL; ETHINYL ESTRADIOL,0,
020073,1,INJECTABLE;INJECTION,1MG/10ML (0.1MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ROMAZICON,FLUMAZENIL,0,
020073,2,INJECTABLE;INJECTION,0.5MG/5ML (0.1MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ROMAZICON,FLUMAZENIL,0,
020074,1,INJECTABLE; INJECTION,5MG in 10ML VIALS,0,HALOPERIDOL,HALOPERIDOL,,
020075,1,INJECTABLE;INTRATHECAL,0.5MG/ML,1,LIORESAL,BACLOFEN,1,
020075,2,INJECTABLE;INTRATHECAL,2MG/ML,1,LIORESAL,BACLOFEN,1,
020075,3,INJECTABLE;INTRATHECAL,0.05MG/ML,1,LIORESAL,BACLOFEN,1,
020076,1,"Film, Extended Release; Transdermal",7MG/24HR,0,HABITROL,NICOTINE,,
020076,2,"Film, Extended Release; Transdermal",14MG/24HR,0,HABITROL,NICOTINE,,
020076,3,"Film, Extended Release; Transdermal",21MG/24HR,0,HABITROL,NICOTINE,,
020076,4,"FILM, EXTENDED RELEASE;TRANSDERMAL",7MG/24HR,1,HABITROL,NICOTINE,0,
020076,5,"FILM, EXTENDED RELEASE;TRANSDERMAL",14MG/24HR,1,HABITROL,NICOTINE,0,
020076,6,"FILM, EXTENDED RELEASE;TRANSDERMAL",21MG/24HR,1,HABITROL,NICOTINE,1,
020079,1,SOLUTION;IRRIGATION,0.154MG/ML;0.92MG/ML;0.184MG/ML;0.2MG/ML;0.38MG/ML;2.1MG/ML;7.14MG/ML;0.42MG/ML,0,METHOTREXATE SODIUM,CALCIUM CHLORIDE; DEXTROSE; GLUTATHIONE DISULFIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM PHOSPHATE,0,
020080,1,INJECTABLE;SUBCUTANEOUS,EQ 6MG BASE/0.5ML (EQ 12MG BASE/ML),1,IMITREX,SUMATRIPTAN SUCCINATE,1,
020080,2,INJECTABLE;SUBCUTANEOUS,EQ 4MG BASE/0.5ML (EQ 8MG BASE/ML),1,IMITREX STATDOSE,SUMATRIPTAN SUCCINATE,1,
020080,3,INJECTABLE;SUBCUTANEOUS,EQ 6MG BASE/0.5ML (EQ 12MG BASE/ML),1,IMITREX STATDOSE,SUMATRIPTAN SUCCINATE,1,
020083,1,CAPSULE;ORAL,100MG,1,SPORANOX,ITRACONAZOLE,1,
020084,1,INJECTABLE;INJECTION,2.3mCi/ML,0,IOBENGUANE SULFATE I 131,IOBENGUANE SULFATE I-131,0,
020087,1,INJECTABLE;INJECTION,400MG/100ML,0,FLOXIN IN DEXTROSE 5%,OFLOXACIN,0,
020087,2,INJECTABLE;INJECTION,20MG/ML,0,FLOXIN,OFLOXACIN,0,
020087,3,INJECTABLE;INJECTION,40MG/ML,0,FLOXIN,OFLOXACIN,0,
020087,4,INJECTABLE;INJECTION,4MG/ML,0,FLOXIN IN DEXTROSE 5% IN PLASTIC CONTAINER,OFLOXACIN,0,
020087,5,INJECTABLE;INJECTION,400MG/100ML,0,FLOXIN IN DEXTROSE 5% IN PLASTIC CONTAINER,OFLOXACIN,0,
020088,1,IMPLANT;IMPLANTATION,36MG/IMPLANT,0,NORPLANT SYSTEM IN PLASTIC CONTAINER,LEVONORGESTREL,0,
020089,1,TABLET;ORAL,400MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZOVIRAX,ACYCLOVIR,0,
020089,2,TABLET;ORAL,800MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZOVIRAX,ACYCLOVIR,0,
020090,1,FOR SUSPENSION;ORAL,50MG/5ML,1,DIFLUCAN,FLUCONAZOLE,0,
020090,2,FOR SUSPENSION;ORAL,200MG/5ML,1,DIFLUCAN,FLUCONAZOLE,1,
020091,1,LIQUID;ORAL,100%,0,IMAGENT,PERFLUBRON,0,
020092,1,"CAPSULE, EXTENDED RELEASE;ORAL",120MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DILACOR XR,DILTIAZEM HYDROCHLORIDE,0,
020092,2,"CAPSULE, EXTENDED RELEASE;ORAL",180MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DILACOR XR,DILTIAZEM HYDROCHLORIDE,0,
020092,3,"CAPSULE, EXTENDED RELEASE;ORAL",240MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DILACOR XR,DILTIAZEM HYDROCHLORIDE,0,
020095,1,CAPSULE;ORAL,EQ 150MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZANTAC 150,RANITIDINE HYDROCHLORIDE,0,
020095,2,CAPSULE;ORAL,EQ 300MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,ZANTAC 300,RANITIDINE HYDROCHLORIDE,0,
020098,1,SOLUTION;INTRAVENOUS,EQ 2MG BASE/ML (EQ 2MG BASE/ML)  **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,MIVACRON,MIVACURIUM CHLORIDE,0,
020098,2,INJECTABLE;INJECTION,EQ 0.5MG BASE/ML,0,MIVACRON IN DEXTROSE 5% IN PLASTIC CONTAINER,MIVACURIUM CHLORIDE,0,
020098,3,INJECTABLE;INJECTION,EQ 50MG BASE/100ML,0,MIVACRON IN DEXTROSE 5% IN PLASTIC CONTAINER,MIVACURIUM CHLORIDE,0,
020098,4,SOLUTION;INTRAVENOUS,EQ 10MG BASE/5ML (EQ 2MG BASE/ML),1,MIVACRON,MIVACURIUM CHLORIDE,0,
020098,5,SOLUTION;INTRAVENOUS,EQ 20MG BASE/10ML (EQ 2MG BASE/ML),1,MIVACRON,MIVACURIUM CHLORIDE,0,
020101,1,SOLUTION;ORAL,EQ 20MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,PROZAC,FLUOXETINE HYDROCHLORIDE,0,
020103,1,TABLET;ORAL,EQ 4MG BASE,1,ZOFRAN,ONDANSETRON HYDROCHLORIDE,0,
020103,2,TABLET;ORAL,EQ 8MG BASE,1,ZOFRAN,ONDANSETRON HYDROCHLORIDE,0,
020103,3,TABLET;ORAL,EQ 24MG BASE,1,ZOFRAN,ONDANSETRON HYDROCHLORIDE,0,
020105,1,INJECTABLE;INJECTION,EQ 0.01MG BASE/ML,1,TRIOSTAT,LIOTHYRONINE SODIUM,1,
020107,1,INJECTABLE;INJECTION,15% (15GM/100ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,0,NOVAMINE 15% SULFITE FREE IN PLASTIC CONTAINER,AMINO ACIDS,0,
020111,1,SOLUTION;TOPICAL,0.75%,0,CHLORHEXIDINE GLUCONATE,CHLORHEXIDINE GLUCONATE,0,
020114,1,"SPRAY, METERED;NASAL",0.137MG/SPRAY,1,ASTELIN,AZELASTINE HYDROCHLORIDE,0,
020118,1,LIQUID;INHALATION,100%,1,SUPRANE,DESFLURANE,1,
020119,1,INJECTABLE;INJECTION,10MG/ML,1,VUMON,TENIPOSIDE,0,
020120,1,"SPRAY, METERED;NASAL",0.05MG/SPRAY,0,ALLERNAZE,TRIAMCINOLONE ACETONIDE,0,
020121,1,"SPRAY, METERED;NASAL",0.05MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,FLONASE,FLUTICASONE PROPIONATE,0,
020122,1,INJECTABLE;INJECTION,10MG/VIAL,1,NIPENT,PENTOSTATIN,1,
020123,1,INJECTABLE;INJECTION,287MG/ML,1,OMNISCAN,GADODIAMIDE,1,
020124,1,INJECTABLE;INJECTION,5MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,0,DIAZEPAM,DIAZEPAM,0,
020125,1,TABLET;ORAL,12.5MG;EQ 10MG BASE,1,ACCURETIC,HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE,0,
020125,2,TABLET;ORAL,12.5MG;EQ 20MG BASE,1,ACCURETIC,HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE,0,
020125,3,TABLET;ORAL,25MG;EQ 20MG BASE,1,ACCURETIC,HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE,1,
020126,1,CREAM;TOPICAL,5%,1,ZONALON,DOXEPIN HYDROCHLORIDE,1,
020130,1,TABLET;ORAL-21,"0.02MG,0.03MG,0.035MG;1MG,1MG,1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**",1,ESTROSTEP 21,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,0,
020130,2,TABLET;ORAL-28,"0.02MG,0.03MG,0.035MG;1MG,1MG,1MG",1,ESTROSTEP FE,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,0,
020131,1,INJECTABLE;INJECTION,279.3MG/ML,1,PROHANCE,GADOTERIDOL,1,
020132,1,TABLET;ORAL,EQ 100MG BASE,1,IMITREX,SUMATRIPTAN SUCCINATE,1,
020132,2,TABLET;ORAL,EQ 25MG BASE,1,IMITREX,SUMATRIPTAN SUCCINATE,0,
020132,3,TABLET;ORAL,EQ 50MG BASE,1,IMITREX,SUMATRIPTAN SUCCINATE,0,
020134,1,INJECTABLE;INJECTION,1mCi/ML,1,METASTRON,STRONTIUM CHLORIDE SR-89,1,
020135,1,"TABLET, CHEWABLE;ORAL",50MG,0,MOTRIN,IBUPROFEN,0,
020135,2,"TABLET, CHEWABLE;ORAL",100MG,0,MOTRIN,IBUPROFEN,0,
020136,1,TABLET;ORAL,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DEMADEX,TORSEMIDE,0,
020136,2,TABLET;ORAL,10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DEMADEX,TORSEMIDE,0,
020136,3,TABLET;ORAL,20MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DEMADEX,TORSEMIDE,0,
020136,4,TABLET;ORAL,100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DEMADEX,TORSEMIDE,0,
020137,1,INJECTABLE;INJECTION,20MG/2ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DEMADEX,TORSEMIDE,0,
020137,2,INJECTABLE;INJECTION,50MG/5ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,DEMADEX,TORSEMIDE,0,
020140,1,POWDER;INTRAVENOUS,EQ 50MG BASE/VIAL,1,FUSILEV,LEVOLEUCOVORIN CALCIUM,1,
020140,2,SOLUTION;INTRAVENOUS,EQ 175MG BASE/17.5ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,FUSILEV,LEVOLEUCOVORIN CALCIUM,0,
020140,3,SOLUTION;INTRAVENOUS,EQ 250MG BASE/25ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,FUSILEV,LEVOLEUCOVORIN CALCIUM,0,
020142,1,TABLET;ORAL,25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,CATAFLAM,DICLOFENAC POTASSIUM,0,
020142,2,TABLET;ORAL,50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,CATAFLAM,DICLOFENAC POTASSIUM,0,
020144,1,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.1MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,TRANSDERM-NITRO,NITROGLYCERIN,0,
020144,2,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.2MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,TRANSDERM-NITRO,NITROGLYCERIN,0,
020144,3,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.4MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,TRANSDERM-NITRO,NITROGLYCERIN,0,
020144,4,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.6MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,TRANSDERM-NITRO,NITROGLYCERIN,0,
020144,5,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.8MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,1,TRANSDERM-NITRO,NITROGLYCERIN,0,
020145,1,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.1MG/HR,1,NITRO-DUR,NITROGLYCERIN,1,
020145,2,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.2MG/HR,1,NITRO-DUR,NITROGLYCERIN,1,
020145,3,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.3MG/HR,1,NITRO-DUR,NITROGLYCERIN,1,
020145,4,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.4MG/HR,1,NITRO-DUR,NITROGLYCERIN,1,
020145,5,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.6MG/HR,1,NITRO-DUR,NITROGLYCERIN,1,
020145,6,"FILM, EXTENDED RELEASE;TRANSDERMAL",0.8MG/HR,1,NITRO-DUR,NITROGLYCERIN,1,
